id,digit
7646,9
7647,1
7648,2
7649,1
7650,2
7651,6
7652,9
7653,4
7654,4
7655,3
7656,5
7657,2
7658,9
7659,6
7660,7
7661,6
7662,7
7663,4
7664,0
7665,8
7666,6
7667,1
7668,8
7669,9
7670,6
7671,7
7672,9
7673,9
7674,9
7675,9
7676,9
7677,6
7678,5
7679,6
7680,5
7681,1
7682,5
7683,8
7684,6
7685,9
7686,2
7687,5
7688,1
7689,1
7690,6
7691,6
7692,8
7693,2
7694,9
7695,2
7696,3
7697,6
7698,9
7699,8
7700,9
7701,7
7702,5
7703,9
7704,0
7705,9
7706,7
7707,9
7708,8
7709,7
7710,3
7711,6
7712,8
7713,9
7714,5
7715,9
7716,9
7717,8
7718,2
7719,6
7720,5
7721,5
7722,1
7723,5
7724,9
7725,9
7726,5
7727,6
7728,2
7729,1
7730,7
7731,5
7732,9
7733,8
7734,4
7735,2
7736,6
7737,9
7738,5
7739,4
7740,6
7741,3
7742,1
7743,3
7744,0
7745,8
7746,2
7747,8
7748,9
7749,9
7750,1
7751,9
7752,4
7753,5
7754,7
7755,3
7756,2
7757,2
7758,2
7759,2
7760,8
7761,9
7762,8
7763,1
7764,1
7765,2
7766,6
7767,6
7768,4
7769,8
7770,5
7771,9
7772,2
7773,9
7774,6
7775,5
7776,9
7777,4
7778,6
7779,9
7780,6
7781,8
7782,2
7783,5
7784,9
7785,9
7786,5
7787,6
7788,1
7789,2
7790,2
7791,8
7792,5
7793,2
7794,9
7795,8
7796,8
7797,6
7798,7
7799,2
7800,4
7801,8
7802,5
7803,6
7804,4
7805,5
7806,4
7807,9
7808,7
7809,1
7810,8
7811,6
7812,8
7813,9
7814,5
7815,8
7816,9
7817,9
7818,8
7819,4
7820,6
7821,4
7822,9
7823,0
7824,1
7825,5
7826,1
7827,9
7828,9
7829,9
7830,8
7831,6
7832,5
7833,8
7834,2
7835,8
7836,6
7837,0
7838,4
7839,1
7840,5
7841,9
7842,8
7843,9
7844,5
7845,2
7846,9
7847,6
7848,9
7849,7
7850,4
7851,5
7852,8
7853,6
7854,9
7855,9
7856,8
7857,2
7858,8
7859,2
7860,9
7861,2
7862,2
7863,9
7864,1
7865,5
7866,9
7867,5
7868,5
7869,8
7870,6
7871,9
7872,7
7873,4
7874,9
7875,4
7876,6
7877,3
7878,9
7879,2
7880,1
7881,2
7882,1
7883,5
7884,9
7885,9
7886,1
7887,8
7888,7
7889,6
7890,6
7891,2
7892,6
7893,8
7894,2
7895,9
7896,8
7897,2
7898,1
7899,9
7900,6
7901,5
7902,2
7903,1
7904,8
7905,1
7906,6
7907,9
7908,8
7909,5
7910,0
7911,2
7912,8
7913,2
7914,6
7915,4
7916,9
7917,5
7918,8
7919,4
7920,8
7921,5
7922,8
7923,8
7924,0
7925,4
7926,3
7927,9
7928,9
7929,6
7930,2
7931,5
7932,6
7933,8
7934,6
7935,2
7936,3
7937,4
7938,1
7939,9
7940,8
7941,3
7942,5
7943,5
7944,1
7945,5
7946,1
7947,4
7948,1
7949,6
7950,5
7951,4
7952,9
7953,2
7954,2
7955,6
7956,9
7957,2
7958,9
7959,6
7960,9
7961,4
7962,6
7963,7
7964,6
7965,6
7966,9
7967,2
7968,2
7969,6
7970,2
7971,8
7972,9
7973,7
7974,5
7975,4
7976,6
7977,6
7978,9
7979,4
7980,8
7981,5
7982,9
7983,9
7984,9
7985,6
7986,4
7987,8
7988,7
7989,9
7990,1
7991,9
7992,2
7993,9
7994,5
7995,1
7996,9
7997,5
7998,5
7999,2
8000,5
8001,1
8002,4
8003,4
8004,5
8005,6
8006,6
8007,9
8008,6
8009,6
8010,1
8011,4
8012,3
8013,5
8014,8
8015,5
8016,2
8017,2
8018,1
8019,7
8020,9
8021,1
8022,9
8023,9
8024,1
8025,1
8026,9
8027,5
8028,5
8029,7
8030,5
8031,9
8032,8
8033,9
8034,2
8035,5
8036,9
8037,5
8038,2
8039,1
8040,1
8041,2
8042,5
8043,9
8044,7
8045,2
8046,9
8047,8
8048,9
8049,5
8050,6
8051,9
8052,8
8053,6
8054,2
8055,0
8056,2
8057,2
8058,6
8059,5
8060,2
8061,7
8062,2
8063,6
8064,9
8065,6
8066,9
8067,0
8068,9
8069,8
8070,2
8071,8
8072,9
8073,9
8074,9
8075,2
8076,7
8077,9
8078,9
8079,6
8080,2
8081,4
8082,0
8083,6
8084,1
8085,8
8086,4
8087,5
8088,6
8089,8
8090,5
8091,7
8092,4
8093,9
8094,5
8095,2
8096,9
8097,9
8098,9
8099,7
8100,2
8101,9
8102,6
8103,2
8104,1
8105,2
8106,9
8107,6
8108,4
8109,6
8110,9
8111,0
8112,5
8113,6
8114,5
8115,2
8116,6
8117,3
8118,6
8119,4
8120,9
8121,6
8122,5
8123,0
8124,8
8125,1
8126,2
8127,5
8128,5
8129,5
8130,8
8131,5
8132,9
8133,6
8134,2
8135,1
8136,2
8137,6
8138,4
8139,9
8140,4
8141,0
8142,6
8143,2
8144,5
8145,6
8146,6
8147,0
8148,6
8149,0
8150,4
8151,6
8152,5
8153,9
8154,9
8155,4
8156,1
8157,6
8158,9
8159,6
8160,6
8161,6
8162,6
8163,7
8164,9
8165,8
8166,4
8167,6
8168,4
8169,6
8170,8
8171,4
8172,3
8173,7
8174,9
8175,2
8176,6
8177,4
8178,9
8179,6
8180,4
8181,6
8182,7
8183,4
8184,5
8185,1
8186,6
8187,2
8188,9
8189,1
8190,1
8191,9
8192,6
8193,6
8194,6
8195,9
8196,0
8197,5
8198,4
8199,8
8200,8
8201,9
8202,8
8203,8
8204,9
8205,6
8206,2
8207,9
8208,6
8209,5
8210,8
8211,5
8212,8
8213,9
8214,9
8215,4
8216,9
8217,5
8218,9
8219,9
8220,0
8221,4
8222,3
8223,5
8224,8
8225,9
8226,8
8227,2
8228,1
8229,9
8230,3
8231,8
8232,9
8233,9
8234,8
8235,5
8236,8
8237,3
8238,8
8239,3
8240,3
8241,2
8242,5
8243,6
8244,5
8245,5
8246,3
8247,4
8248,6
8249,4
8250,9
8251,5
8252,6
8253,9
8254,6
8255,6
8256,5
8257,5
8258,9
8259,2
8260,9
8261,2
8262,1
8263,1
8264,6
8265,3
8266,1
8267,8
8268,9
8269,6
8270,9
8271,2
8272,1
8273,9
8274,4
8275,9
8276,5
8277,5
8278,1
8279,2
8280,1
8281,2
8282,9
8283,3
8284,7
8285,6
8286,3
8287,2
8288,7
8289,6
8290,2
8291,9
8292,4
8293,0
8294,9
8295,6
8296,2
8297,4
8298,9
8299,5
8300,8
8301,9
8302,2
8303,7
8304,6
8305,8
8306,8
8307,9
8308,1
8309,4
8310,2
8311,2
8312,7
8313,5
8314,2
8315,1
8316,2
8317,1
8318,6
8319,8
8320,1
8321,8
8322,6
8323,4
8324,0
8325,1
8326,9
8327,6
8328,1
8329,5
8330,9
8331,5
8332,7
8333,1
8334,1
8335,6
8336,9
8337,8
8338,4
8339,9
8340,6
8341,9
8342,1
8343,3
8344,9
8345,5
8346,1
8347,1
8348,8
8349,6
8350,2
8351,6
8352,2
8353,1
8354,4
8355,9
8356,6
8357,9
8358,8
8359,5
8360,0
8361,8
8362,9
8363,7
8364,9
8365,3
8366,8
8367,9
8368,4
8369,9
8370,9
8371,8
8372,5
8373,9
8374,8
8375,6
8376,6
8377,7
8378,7
8379,1
8380,4
8381,9
8382,5
8383,9
8384,6
8385,5
8386,2
8387,5
8388,2
8389,8
8390,4
8391,9
8392,4
8393,1
8394,6
8395,4
8396,8
8397,8
8398,0
8399,6
8400,7
8401,4
8402,1
8403,4
8404,6
8405,6
8406,8
8407,6
8408,9
8409,4
8410,1
8411,6
8412,9
8413,4
8414,8
8415,2
8416,9
8417,6
8418,9
8419,5
8420,4
8421,2
8422,9
8423,4
8424,5
8425,6
8426,4
8427,3
8428,1
8429,9
8430,3
8431,5
8432,8
8433,5
8434,4
8435,6
8436,7
8437,6
8438,1
8439,5
8440,9
8441,2
8442,6
8443,8
8444,4
8445,6
8446,6
8447,3
8448,6
8449,8
8450,5
8451,6
8452,7
8453,1
8454,9
8455,2
8456,3
8457,9
8458,5
8459,5
8460,9
8461,9
8462,2
8463,4
8464,9
8465,4
8466,8
8467,3
8468,2
8469,2
8470,7
8471,9
8472,9
8473,6
8474,6
8475,6
8476,4
8477,4
8478,9
8479,5
8480,6
8481,9
8482,1
8483,9
8484,1
8485,2
8486,6
8487,5
8488,0
8489,6
8490,1
8491,7
8492,1
8493,6
8494,9
8495,1
8496,9
8497,9
8498,2
8499,6
8500,2
8501,5
8502,9
8503,2
8504,9
8505,5
8506,4
8507,9
8508,5
8509,3
8510,8
8511,6
8512,8
8513,9
8514,2
8515,9
8516,3
8517,6
8518,1
8519,2
8520,9
8521,1
8522,5
8523,6
8524,8
8525,6
8526,5
8527,6
8528,9
8529,8
8530,9
8531,4
8532,9
8533,6
8534,6
8535,2
8536,4
8537,1
8538,2
8539,5
8540,2
8541,9
8542,4
8543,5
8544,1
8545,6
8546,7
8547,2
8548,4
8549,8
8550,1
8551,5
8552,2
8553,2
8554,6
8555,7
8556,8
8557,9
8558,4
8559,6
8560,9
8561,6
8562,9
8563,6
8564,2
8565,9
8566,7
8567,8
8568,8
8569,9
8570,6
8571,9
8572,1
8573,1
8574,4
8575,5
8576,2
8577,2
8578,6
8579,6
8580,9
8581,2
8582,6
8583,6
8584,6
8585,9
8586,9
8587,2
8588,4
8589,2
8590,9
8591,5
8592,9
8593,9
8594,2
8595,5
8596,4
8597,3
8598,0
8599,1
8600,9
8601,9
8602,4
8603,8
8604,4
8605,6
8606,2
8607,8
8608,6
8609,9
8610,4
8611,9
8612,4
8613,7
8614,6
8615,9
8616,4
8617,1
8618,6
8619,1
8620,1
8621,1
8622,1
8623,4
8624,7
8625,9
8626,2
8627,6
8628,2
8629,5
8630,7
8631,2
8632,0
8633,3
8634,6
8635,4
8636,2
8637,2
8638,6
8639,5
8640,2
8641,2
8642,1
8643,9
8644,9
8645,9
8646,0
8647,9
8648,9
8649,9
8650,5
8651,9
8652,9
8653,6
8654,3
8655,5
8656,9
8657,9
8658,3
8659,1
8660,6
8661,9
8662,6
8663,4
8664,2
8665,9
8666,6
8667,7
8668,4
8669,2
8670,1
8671,2
8672,8
8673,2
8674,4
8675,9
8676,6
8677,2
8678,1
8679,9
8680,9
8681,6
8682,6
8683,6
8684,6
8685,8
8686,8
8687,6
8688,2
8689,6
8690,6
8691,6
8692,7
8693,2
8694,1
8695,2
8696,5
8697,5
8698,1
8699,1
8700,2
8701,2
8702,9
8703,6
8704,9
8705,5
8706,8
8707,6
8708,9
8709,9
8710,4
8711,0
8712,2
8713,1
8714,8
8715,9
8716,9
8717,9
8718,8
8719,5
8720,5
8721,5
8722,8
8723,5
8724,3
8725,4
8726,9
8727,4
8728,1
8729,5
8730,3
8731,7
8732,7
8733,2
8734,6
8735,2
8736,4
8737,9
8738,9
8739,9
8740,6
8741,2
8742,8
8743,6
8744,1
8745,9
8746,3
8747,6
8748,4
8749,8
8750,5
8751,9
8752,8
8753,6
8754,2
8755,9
8756,2
8757,4
8758,5
8759,3
8760,1
8761,4
8762,3
8763,4
8764,5
8765,9
8766,5
8767,5
8768,9
8769,4
8770,5
8771,2
8772,5
8773,6
8774,9
8775,5
8776,6
8777,3
8778,5
8779,9
8780,3
8781,5
8782,0
8783,5
8784,6
8785,0
8786,4
8787,6
8788,6
8789,9
8790,2
8791,5
8792,5
8793,5
8794,6
8795,0
8796,6
8797,8
8798,4
8799,9
8800,9
8801,3
8802,9
8803,8
8804,2
8805,5
8806,2
8807,9
8808,8
8809,5
8810,6
8811,6
8812,1
8813,5
8814,8
8815,9
8816,5
8817,4
8818,5
8819,7
8820,8
8821,7
8822,2
8823,6
8824,6
8825,0
8826,6
8827,8
8828,1
8829,6
8830,5
8831,2
8832,3
8833,2
8834,6
8835,1
8836,9
8837,6
8838,1
8839,9
8840,6
8841,1
8842,6
8843,4
8844,1
8845,1
8846,9
8847,9
8848,4
8849,5
8850,5
8851,2
8852,4
8853,3
8854,2
8855,9
8856,5
8857,6
8858,9
8859,9
8860,7
8861,6
8862,6
8863,7
8864,8
8865,0
8866,7
8867,9
8868,6
8869,8
8870,9
8871,5
8872,6
8873,4
8874,8
8875,6
8876,5
8877,7
8878,6
8879,5
8880,1
8881,4
8882,4
8883,4
8884,6
8885,7
8886,4
8887,9
8888,4
8889,0
8890,9
8891,4
8892,1
8893,6
8894,9
8895,5
8896,6
8897,0
8898,9
8899,0
8900,6
8901,6
8902,6
8903,4
8904,8
8905,6
8906,2
8907,2
8908,9
8909,4
8910,9
8911,9
8912,6
8913,9
8914,1
8915,2
8916,8
8917,1
8918,5
8919,6
8920,6
8921,0
8922,3
8923,7
8924,4
8925,9
8926,8
8927,2
8928,9
8929,6
8930,5
8931,6
8932,4
8933,9
8934,6
8935,9
8936,6
8937,0
8938,0
8939,9
8940,5
8941,7
8942,9
8943,6
8944,6
8945,0
8946,1
8947,9
8948,3
8949,4
8950,9
8951,9
8952,9
8953,0
8954,9
8955,5
8956,9
8957,9
8958,7
8959,2
8960,1
8961,4
8962,1
8963,1
8964,1
8965,6
8966,7
8967,6
8968,7
8969,6
8970,3
8971,6
8972,6
8973,6
8974,6
8975,4
8976,6
8977,2
8978,8
8979,3
8980,9
8981,6
8982,9
8983,9
8984,6
8985,5
8986,4
8987,9
8988,2
8989,1
8990,1
8991,7
8992,9
8993,4
8994,5
8995,3
8996,4
8997,7
8998,1
8999,3
9000,9
9001,9
9002,9
9003,8
9004,9
9005,1
9006,2
9007,3
9008,5
9009,9
9010,5
9011,6
9012,5
9013,8
9014,2
9015,1
9016,7
9017,4
9018,2
9019,2
9020,5
9021,6
9022,4
9023,2
9024,9
9025,4
9026,9
9027,7
9028,5
9029,6
9030,2
9031,2
9032,4
9033,8
9034,4
9035,4
9036,6
9037,4
9038,7
9039,7
9040,5
9041,7
9042,9
9043,2
9044,2
9045,9
9046,2
9047,1
9048,8
9049,2
9050,9
9051,4
9052,2
9053,6
9054,2
9055,1
9056,2
9057,5
9058,4
9059,6
9060,4
9061,4
9062,4
9063,1
9064,5
9065,7
9066,9
9067,6
9068,9
9069,3
9070,9
9071,4
9072,4
9073,4
9074,4
9075,9
9076,3
9077,6
9078,6
9079,3
9080,0
9081,5
9082,9
9083,6
9084,6
9085,9
9086,6
9087,9
9088,9
9089,1
9090,9
9091,5
9092,9
9093,1
9094,3
9095,2
9096,8
9097,4
9098,4
9099,2
9100,7
9101,9
9102,3
9103,9
9104,4
9105,8
9106,9
9107,1
9108,1
9109,2
9110,4
9111,9
9112,3
9113,0
9114,6
9115,9
9116,9
9117,6
9118,2
9119,2
9120,2
9121,8
9122,2
9123,1
9124,3
9125,6
9126,2
9127,9
9128,5
9129,4
9130,4
9131,6
9132,0
9133,6
9134,2
9135,9
9136,9
9137,7
9138,6
9139,9
9140,3
9141,5
9142,1
9143,5
9144,0
9145,6
9146,7
9147,8
9148,6
9149,6
9150,4
9151,8
9152,9
9153,5
9154,6
9155,3
9156,8
9157,2
9158,0
9159,5
9160,8
9161,3
9162,5
9163,6
9164,2
9165,6
9166,9
9167,1
9168,8
9169,3
9170,9
9171,8
9172,8
9173,2
9174,7
9175,9
9176,6
9177,9
9178,8
9179,9
9180,0
9181,7
9182,1
9183,7
9184,7
9185,3
9186,1
9187,1
9188,2
9189,6
9190,9
9191,1
9192,9
9193,4
9194,4
9195,5
9196,1
9197,6
9198,9
9199,6
9200,5
9201,6
9202,8
9203,5
9204,9
9205,5
9206,8
9207,9
9208,1
9209,2
9210,4
9211,9
9212,2
9213,1
9214,8
9215,2
9216,6
9217,4
9218,0
9219,6
9220,9
9221,6
9222,6
9223,9
9224,7
9225,6
9226,9
9227,0
9228,5
9229,9
9230,9
9231,5
9232,5
9233,6
9234,0
9235,5
9236,2
9237,2
9238,5
9239,6
9240,8
9241,2
9242,3
9243,6
9244,6
9245,7
9246,5
9247,9
9248,2
9249,4
9250,5
9251,2
9252,6
9253,2
9254,4
9255,7
9256,2
9257,7
9258,7
9259,1
9260,5
9261,1
9262,2
9263,7
9264,6
9265,9
9266,0
9267,9
9268,5
9269,0
9270,9
9271,5
9272,6
9273,2
9274,4
9275,2
9276,6
9277,8
9278,9
9279,5
9280,5
9281,5
9282,1
9283,5
9284,9
9285,9
9286,5
9287,8
9288,9
9289,8
9290,1
9291,6
9292,9
9293,5
9294,9
9295,5
9296,2
9297,9
9298,9
9299,6
9300,2
9301,5
9302,1
9303,7
9304,5
9305,1
9306,9
9307,9
9308,2
9309,6
9310,1
9311,9
9312,9
9313,2
9314,6
9315,4
9316,2
9317,9
9318,9
9319,9
9320,9
9321,6
9322,5
9323,5
9324,1
9325,6
9326,3
9327,2
9328,4
9329,4
9330,6
9331,7
9332,4
9333,1
9334,6
9335,9
9336,9
9337,3
9338,5
9339,5
9340,8
9341,2
9342,2
9343,5
9344,5
9345,8
9346,4
9347,9
9348,4
9349,9
9350,1
9351,9
9352,9
9353,8
9354,4
9355,2
9356,1
9357,1
9358,9
9359,9
9360,9
9361,9
9362,3
9363,6
9364,6
9365,9
9366,5
9367,3
9368,9
9369,9
9370,8
9371,9
9372,9
9373,7
9374,6
9375,2
9376,6
9377,1
9378,1
9379,8
9380,6
9381,2
9382,7
9383,2
9384,3
9385,1
9386,6
9387,7
9388,6
9389,2
9390,7
9391,6
9392,5
9393,2
9394,9
9395,3
9396,6
9397,4
9398,9
9399,2
9400,1
9401,8
9402,1
9403,6
9404,2
9405,6
9406,5
9407,3
9408,7
9409,2
9410,4
9411,8
9412,8
9413,3
9414,9
9415,5
9416,0
9417,9
9418,6
9419,8
9420,4
9421,6
9422,9
9423,8
9424,2
9425,2
9426,6
9427,5
9428,3
9429,9
9430,6
9431,6
9432,8
9433,6
9434,6
9435,2
9436,4
9437,9
9438,8
9439,2
9440,8
9441,5
9442,2
9443,8
9444,1
9445,2
9446,2
9447,6
9448,5
9449,2
9450,0
9451,2
9452,9
9453,5
9454,9
9455,0
9456,2
9457,2
9458,2
9459,5
9460,7
9461,6
9462,6
9463,1
9464,2
9465,6
9466,1
9467,6
9468,2
9469,9
9470,5
9471,2
9472,9
9473,6
9474,3
9475,2
9476,0
9477,9
9478,2
9479,6
9480,4
9481,1
9482,5
9483,9
9484,9
9485,9
9486,6
9487,9
9488,6
9489,2
9490,9
9491,9
9492,5
9493,7
9494,1
9495,4
9496,2
9497,6
9498,5
9499,9
9500,8
9501,5
9502,4
9503,0
9504,2
9505,2
9506,9
9507,4
9508,0
9509,5
9510,5
9511,2
9512,9
9513,2
9514,1
9515,7
9516,8
9517,8
9518,8
9519,6
9520,6
9521,6
9522,6
9523,1
9524,7
9525,1
9526,2
9527,9
9528,2
9529,9
9530,8
9531,4
9532,8
9533,8
9534,8
9535,3
9536,5
9537,7
9538,5
9539,9
9540,5
9541,5
9542,1
9543,1
9544,5
9545,9
9546,6
9547,5
9548,3
9549,9
9550,8
9551,8
9552,2
9553,5
9554,5
9555,0
9556,3
9557,3
9558,5
9559,2
9560,2
9561,6
9562,1
9563,6
9564,2
9565,6
9566,2
9567,6
9568,1
9569,5
9570,6
9571,1
9572,1
9573,3
9574,6
9575,8
9576,2
9577,2
9578,5
9579,4
9580,8
9581,1
9582,2
9583,2
9584,9
9585,2
9586,9
9587,6
9588,9
9589,2
9590,2
9591,8
9592,2
9593,3
9594,2
9595,6
9596,9
9597,5
9598,4
9599,8
9600,3
9601,5
9602,2
9603,9
9604,2
9605,9
9606,2
9607,6
9608,9
9609,9
9610,9
9611,6
9612,5
9613,9
9614,2
9615,9
9616,5
9617,6
9618,3
9619,9
9620,2
9621,2
9622,9
9623,1
9624,2
9625,1
9626,9
9627,8
9628,6
9629,5
9630,4
9631,8
9632,6
9633,6
9634,9
9635,9
9636,2
9637,9
9638,9
9639,7
9640,9
9641,4
9642,4
9643,2
9644,6
9645,9
9646,1
9647,9
9648,5
9649,9
9650,6
9651,9
9652,6
9653,2
9654,8
9655,6
9656,6
9657,9
9658,8
9659,6
9660,2
9661,5
9662,6
9663,9
9664,4
9665,9
9666,1
9667,6
9668,5
9669,8
9670,2
9671,6
9672,5
9673,2
9674,8
9675,6
9676,9
9677,9
9678,4
9679,5
9680,1
9681,6
9682,5
9683,5
9684,8
9685,6
9686,7
9687,8
9688,9
9689,6
9690,5
9691,3
9692,6
9693,3
9694,5
9695,4
9696,8
9697,6
9698,9
9699,8
9700,1
9701,6
9702,6
9703,7
9704,3
9705,2
9706,9
9707,9
9708,9
9709,9
9710,3
9711,9
9712,9
9713,2
9714,9
9715,8
9716,3
9717,7
9718,1
9719,5
9720,4
9721,5
9722,8
9723,5
9724,8
9725,4
9726,2
9727,5
9728,8
9729,2
9730,7
9731,5
9732,9
9733,9
9734,5
9735,8
9736,4
9737,4
9738,8
9739,7
9740,6
9741,8
9742,8
9743,5
9744,8
9745,9
9746,6
9747,9
9748,6
9749,4
9750,2
9751,5
9752,3
9753,6
9754,4
9755,6
9756,9
9757,5
9758,8
9759,5
9760,9
9761,6
9762,3
9763,7
9764,4
9765,2
9766,4
9767,5
9768,3
9769,5
9770,4
9771,4
9772,2
9773,3
9774,5
9775,2
9776,7
9777,3
9778,8
9779,9
9780,8
9781,9
9782,6
9783,9
9784,2
9785,2
9786,3
9787,1
9788,8
9789,6
9790,5
9791,0
9792,6
9793,4
9794,6
9795,1
9796,9
9797,5
9798,8
9799,8
9800,1
9801,6
9802,2
9803,6
9804,6
9805,9
9806,6
9807,4
9808,8
9809,1
9810,5
9811,4
9812,7
9813,2
9814,5
9815,9
9816,7
9817,8
9818,2
9819,6
9820,4
9821,7
9822,9
9823,8
9824,5
9825,9
9826,5
9827,2
9828,6
9829,9
9830,1
9831,6
9832,9
9833,1
9834,3
9835,7
9836,9
9837,1
9838,6
9839,9
9840,5
9841,5
9842,3
9843,6
9844,1
9845,6
9846,7
9847,6
9848,9
9849,9
9850,8
9851,6
9852,1
9853,2
9854,5
9855,9
9856,5
9857,1
9858,3
9859,1
9860,5
9861,9
9862,8
9863,2
9864,1
9865,9
9866,9
9867,9
9868,6
9869,6
9870,2
9871,8
9872,9
9873,8
9874,9
9875,3
9876,1
9877,2
9878,9
9879,2
9880,9
9881,9
9882,6
9883,1
9884,6
9885,7
9886,5
9887,9
9888,9
9889,2
9890,2
9891,3
9892,6
9893,0
9894,9
9895,1
9896,9
9897,6
9898,9
9899,0
9900,9
9901,2
9902,8
9903,9
9904,9
9905,9
9906,7
9907,1
9908,1
9909,4
9910,9
9911,0
9912,2
9913,4
9914,8
9915,9
9916,2
9917,8
9918,8
9919,2
9920,2
9921,9
9922,5
9923,8
9924,8
9925,6
9926,2
9927,9
9928,7
9929,6
9930,1
9931,5
9932,9
9933,2
9934,6
9935,5
9936,9
9937,6
9938,2
9939,5
9940,7
9941,9
9942,9
9943,4
9944,2
9945,0
9946,9
9947,9
9948,4
9949,2
9950,8
9951,6
9952,9
9953,5
9954,9
9955,9
9956,7
9957,9
9958,6
9959,5
9960,9
9961,7
9962,0
9963,6
9964,5
9965,4
9966,8
9967,6
9968,0
9969,6
9970,2
9971,9
9972,3
9973,6
9974,2
9975,0
9976,5
9977,9
9978,7
9979,5
9980,9
9981,3
9982,5
9983,0
9984,8
9985,6
9986,2
9987,1
9988,4
9989,2
9990,2
9991,3
9992,9
9993,2
9994,4
9995,4
9996,6
9997,2
9998,2
9999,2
10000,4
10001,4
10002,6
10003,9
10004,5
10005,5
10006,1
10007,6
10008,2
10009,9
10010,4
10011,1
10012,1
10013,8
10014,6
10015,9
10016,4
10017,5
10018,5
10019,5
10020,5
10021,1
10022,7
10023,6
10024,4
10025,8
10026,9
10027,9
10028,5
10029,2
10030,5
10031,6
10032,8
10033,0
10034,6
10035,9
10036,9
10037,8
10038,9
10039,6
10040,4
10041,6
10042,5
10043,2
10044,5
10045,5
10046,9
10047,4
10048,9
10049,9
10050,2
10051,5
10052,1
10053,6
10054,5
10055,6
10056,2
10057,9
10058,5
10059,5
10060,3
10061,9
10062,7
10063,3
10064,5
10065,7
10066,6
10067,4
10068,5
10069,9
10070,9
10071,9
10072,9
10073,0
10074,9
10075,6
10076,8
10077,5
10078,8
10079,2
10080,6
10081,1
10082,8
10083,5
10084,3
10085,5
10086,6
10087,6
10088,7
10089,5
10090,5
10091,2
10092,6
10093,4
10094,2
10095,5
10096,1
10097,6
10098,3
10099,9
10100,6
10101,0
10102,6
10103,5
10104,6
10105,5
10106,3
10107,9
10108,4
10109,6
10110,9
10111,5
10112,3
10113,0
10114,6
10115,2
10116,9
10117,5
10118,6
10119,3
10120,9
10121,9
10122,1
10123,2
10124,1
10125,2
10126,8
10127,5
10128,5
10129,4
10130,8
10131,4
10132,4
10133,9
10134,7
10135,9
10136,5
10137,9
10138,1
10139,8
10140,5
10141,4
10142,3
10143,6
10144,2
10145,2
10146,9
10147,7
10148,0
10149,6
10150,5
10151,9
10152,1
10153,9
10154,8
10155,6
10156,0
10157,5
10158,9
10159,3
10160,9
10161,0
10162,6
10163,5
10164,9
10165,8
10166,3
10167,4
10168,6
10169,4
10170,2
10171,6
10172,1
10173,4
10174,6
10175,9
10176,5
10177,6
10178,4
10179,6
10180,7
10181,2
10182,5
10183,9
10184,8
10185,9
10186,1
10187,9
10188,1
10189,6
10190,2
10191,1
10192,2
10193,8
10194,9
10195,5
10196,5
10197,4
10198,8
10199,8
10200,9
10201,9
10202,5
10203,4
10204,5
10205,9
10206,9
10207,8
10208,6
10209,8
10210,9
10211,5
10212,9
10213,4
10214,2
10215,2
10216,1
10217,5
10218,2
10219,4
10220,4
10221,9
10222,2
10223,6
10224,5
10225,0
10226,2
10227,4
10228,3
10229,3
10230,2
10231,2
10232,9
10233,5
10234,9
10235,3
10236,4
10237,9
10238,2
10239,0
10240,2
10241,6
10242,4
10243,9
10244,5
10245,9
10246,6
10247,8
10248,5
10249,6
10250,8
10251,7
10252,0
10253,9
10254,9
10255,9
10256,5
10257,0
10258,6
10259,3
10260,5
10261,9
10262,9
10263,6
10264,5
10265,5
10266,0
10267,6
10268,2
10269,9
10270,5
10271,9
10272,9
10273,4
10274,1
10275,5
10276,6
10277,2
10278,1
10279,9
10280,9
10281,6
10282,2
10283,7
10284,9
10285,5
10286,9
10287,9
10288,9
10289,5
10290,4
10291,3
10292,6
10293,2
10294,9
10295,1
10296,5
10297,5
10298,9
10299,5
10300,9
10301,3
10302,8
10303,8
10304,1
10305,1
10306,7
10307,6
10308,9
10309,8
10310,3
10311,8
10312,2
10313,8
10314,2
10315,0
10316,4
10317,6
10318,1
10319,4
10320,6
10321,1
10322,6
10323,6
10324,2
10325,8
10326,6
10327,5
10328,7
10329,5
10330,1
10331,3
10332,9
10333,6
10334,8
10335,9
10336,6
10337,4
10338,8
10339,0
10340,7
10341,2
10342,2
10343,6
10344,9
10345,6
10346,6
10347,6
10348,4
10349,1
10350,1
10351,1
10352,1
10353,6
10354,9
10355,6
10356,8
10357,9
10358,4
10359,9
10360,2
10361,6
10362,7
10363,6
10364,1
10365,5
10366,2
10367,4
10368,3
10369,1
10370,2
10371,2
10372,5
10373,1
10374,9
10375,8
10376,4
10377,5
10378,9
10379,4
10380,6
10381,9
10382,6
10383,3
10384,1
10385,6
10386,5
10387,9
10388,5
10389,8
10390,0
10391,8
10392,9
10393,9
10394,5
10395,6
10396,6
10397,4
10398,2
10399,2
10400,2
10401,9
10402,9
10403,9
10404,0
10405,2
10406,5
10407,2
10408,1
10409,1
10410,6
10411,8
10412,8
10413,9
10414,6
10415,5
10416,4
10417,5
10418,5
10419,9
10420,4
10421,9
10422,1
10423,9
10424,5
10425,9
10426,1
10427,0
10428,4
10429,6
10430,6
10431,9
10432,9
10433,9
10434,9
10435,9
10436,9
10437,8
10438,4
10439,8
10440,9
10441,2
10442,5
10443,9
10444,2
